-0.440638, -0.982399, -0.610582, -0.797971, -0.592972, -0.49331, -0.45241, -0.362867, -0.450909, -0.299725, -0.21637, -0.0815412, 0.00458378, 0.0677165, 0.149003, 0.20991, 0.236787, 0.203506, 0.121313, 0.0175638, -0.078128, -0.144966, -0.176078, -0.174401, -0.148104, -0.106115, -0.0557793, -0.00206172, 0.0522944, 0.106168, 0.159373, 0.212029, 0.264081, 0.315008, 0.363732, 0.408736, 0.448328, 0.480984, 0.505694, 0.522204, 0.531098, 0.53369, 0.53175, 0.527106, 0.521234, 0.514907, 0.508002, 0.499507, 0.48773, 0.470663, 0.446432, 0.41372, 0.372073, 0.322025, 0.265016, 0.203119, 0.138654, 0.0737715, 0.0101081, -0.0514081, -0.110559, -0.167656, -0.22322, -0.27762, -0.330758, -0.381891, -0.429638, -0.472185, -0.507638, -0.534442, -0.551762, -0.559727, -0.559476, -0.552966, -0.542589, -0.530675, -0.518986, -0.508317, -0.498305, -0.487484, -0.473586, -0.454029, -0.426466, -0.389302, -0.342042, -0.285409, -0.221201, -0.151939, -0.0803735, -0.00899368, 0.0603703, 0.126741, 0.189955, 0.250404, 0.308638, 0.364928, 0.418929, 0.46952, 0.514886, 0.552832, 0.581263, 0.598698, 0.604713, 0.600174, 0.587186, 0.568766, 0.548272, 0.528732, 0.512203, 0.499304, 0.489057, 0.479049, 0.46591, 0.446003, 0.416167, 0.374365, 0.320094, 0.254462, 0.17995, 0.0998914, 0.0178221, -0.0631488, -0.140806, -0.214025, -0.282661, -0.347188, -0.408174, -0.465776, -0.519359, -0.5674, -0.607678, -0.637742, -0.655537, -0.660026, -0.651653, -0.632497, -0.606054, -0.576678, -0.548764, -0.525864, -0.509922, -0.50081, -0.496275, -0.492325, -0.483986, -0.466264, -0.435117, -0.388227, -0.325411, -0.248602, -0.161407, -0.0683703, 0.0258861, 0.117444, 0.203619, 0.283126, 0.355883, 0.422518, 0.483737, 0.539743, 0.589864, 0.632518, 0.665511, 0.686629, 0.694335, 0.688418, 0.670372, 0.643401, 0.611994, 0.581119, 0.555186, 0.536951, 0.526547, 0.520758, 0.512644, 0.491631, 0.444355, 0.356869, 0.219013, 0.0311759, -0.188026, -0.398272, -0.545292, -0.584649, -0.515604, -0.396008, -0.320574, -0.346438, -0.431881, -0.487272, -0.445353, -0.373978, -0.412111, -0.42696, -0.411042, -0.526587, -0.526457, -0.834044, -0.749305, -0.963632, 9.50005
-0.928986, -0.708471, -1.06677, -1.24984, -1.08187, -1.15704, -1.01193, -1.21804, -1.01439, -1.02917, -0.919201, -0.885436, -0.578097, -0.643785, -0.366181, -0.38992, -0.360473, -0.318517, -0.444878, -0.425986, -0.548109, -0.542384, -0.580305, -0.543364, -0.504019, -0.431363, -0.35097, -0.259042, -0.163289, -0.0641251, 0.0365065, 0.138091, 0.239745, 0.340474, 0.438882, 0.533289, 0.621873, 0.702911, 0.775013, 0.837308, 0.889519, 0.931927, 0.96521, 0.990205, 1.00765, 1.01794, 1.021, 1.01629, 1.00285, 0.979591, 0.94552, 0.90002, 0.843042, 0.77519, 0.697674, 0.612148, 0.520462, 0.424399, 0.325449, 0.224681, 0.122731, 0.0199156, -0.0835664, -0.187394, -0.290914, -0.393014, -0.492112, -0.586288, -0.67351, -0.751921, -0.820116, -0.877337, -0.92355, -0.959368, -0.985848, -1.00419, -1.0154, -1.02007, -1.01815, -1.009, -0.991512, -0.96436, -0.926355, -0.876739, -0.815417, -0.743046, -0.660965, -0.570997, -0.475155, -0.375333, -0.27306, -0.169362, -0.0647793, 0.0404769, 0.146273, 0.252266, 0.357664, 0.461101, 0.560664, 0.654077, 0.739009, 0.813437, 0.875967, 0.926063, 0.964096, 0.991207, 1.00902, 1.01923, 1.02321, 1.02168, 1.01454, 1.00088, 0.979194, 0.947768, 0.905075, 0.850173, 0.782966, 0.704288, 0.615788, 0.519648, 0.418205, 0.31357, 0.20734, 0.100468, -0.00668181, -0.114102, -0.221803, -0.329463, -0.436152, -0.540216, -0.639367, -0.73096, -0.812401, -0.881603, -0.937358, -0.979556, -1.00917, -1.02803, -1.03834, -1.04222, -1.04118, -1.03575, -1.02537, -1.00852, -0.983048, -0.946703, -0.897676, -0.835048, -0.759054, -0.671096, -0.573506, -0.469125, -0.360796, -0.250901, -0.141046, -0.031976, 0.0762818, 0.184073, 0.291676, 0.398883, 0.504719, 0.607373, 0.704377, 0.792989, 0.87069, 0.935675, 0.987206, 1.02575, 1.05281, 1.07062, 1.08136, 1.08739, 1.08863, 1.08801, 1.07826, 1.07219, 1.03933, 1.03334, 0.950315, 0.949174, 0.761022, 0.718737, 0.376523, 0.189502, -0.163454, -0.401717, -0.391137, -0.326487, -0.08401, 0.02245, -0.121835, -0.338316, -0.329375, -0.2111, -0.165641, -0.412327, -0.47754, -0.487076, -0.383902, -1.75128, 9.50005
-0.507865, -0.489724, -0.59768, -0.328739, -0.513619, -0.239288, -0.412624, -0.373728, -0.300562, -0.246312, -0.111888, -0.0742118, -0.0027807, 0.0493078, 0.19445, 0.219371, 0.25518, 0.169366, 0.0608861, -0.0535058, -0.157991, -0.211153, -0.240131, -0.229403, -0.203606, -0.161916, -0.115918, -0.0668907, -0.0181618, 0.0302068, 0.0780442, 0.125737, 0.173296, 0.220297, 0.265734, 0.308163, 0.345966, 0.3777, 0.402438, 0.420013, 0.431101, 0.437102, 0.439857, 0.441242, 0.442732, 0.445052, 0.447965, 0.450286, 0.450093, 0.445112, 0.433188, 0.412726, 0.383029, 0.344442, 0.298273, 0.246533, 0.191532, 0.135448, 0.079967, 0.0260628, -0.0260203, -0.0765956, -0.12622, -0.175324, -0.223888, -0.271251, -0.316108, -0.356708, -0.391206, -0.418087, -0.436558, -0.4468, -0.450017, -0.448242, -0.443951, -0.439539, -0.4368, -0.436501, -0.438177, -0.440176, -0.439973, -0.434665, -0.421561, -0.39873, -0.365386, -0.322029, -0.270326, -0.212745, -0.152055, -0.0908001, -0.0308731, 0.0267126, 0.0818032, 0.134855, 0.186529, 0.237234, 0.286761, 0.334097, 0.377488, 0.41475, 0.443749, 0.462948, 0.471874, 0.471375, 0.463597, 0.451651, 0.439035, 0.428921, 0.423471, 0.423334, 0.427441, 0.43316, 0.43678, 0.434236, 0.421905, 0.397312, 0.359597, 0.309637, 0.249804, 0.183442, 0.114173, 0.0452061, -0.0211785, -0.0838724, -0.142849, -0.198784, -0.252506, -0.304421, -0.35409, -0.400073, -0.440108, -0.471589, -0.492232, -0.500765, -0.497452, -0.484307, -0.464907, -0.443811, -0.425706, -0.414439, -0.412168, -0.418819, -0.431983, -0.447303, -0.459267, -0.462249, -0.451585, -0.424435, -0.380275, -0.320896, -0.249956, -0.172168, -0.0923575, -0.014581, 0.0584725, 0.125687, 0.187304, 0.244367, 0.298002, 0.348734, 0.39604, 0.438272, 0.472978, 0.49755, 0.51003, 0.509865, 0.498376, 0.478821, 0.455949, 0.435187, 0.421405, 0.418068, 0.425486, 0.441965, 0.45952, 0.472571, 0.46136, 0.425102, 0.329016, 0.196824, -0.00795634, -0.217174, -0.41642, -0.541043, -0.502745, -0.395998, -0.185887, -0.0750891, -0.107573, -0.193457, -0.239236, -0.220367, -0.051492, -0.105277, -0.23034, -0.151525, -0.226556, -0.366109, -0.470399, -0.332318, 9.50005
-0.908393, -0.857329, -0.984595, -1.1705, -1.06909, -1.13671, -1.10207, -1.25716, -0.985286, -0.977105, -0.864316, -0.883346, -0.637132, -0.693075, -0.389328, -0.358021, -0.309105, -0.276375, -0.423366, -0.428752, -0.555488, -0.546178, -0.569466, -0.51847, -0.466497, -0.38586, -0.301146, -0.208077, -0.113269, -0.0164804, 0.0808407, 0.178449, 0.27563, 0.371506, 0.464782, 0.553877, 0.637067, 0.712712, 0.779486, 0.836543, 0.883602, 0.920909, 0.949095, 0.968953, 0.981196, 0.986241, 0.984081, 0.974266, 0.956003, 0.928358, 0.890501, 0.841949, 0.782747, 0.713541, 0.635532, 0.550322, 0.459684, 0.365312, 0.268619, 0.170609, 0.0718798, -0.0272758, -0.126674, -0.226016, -0.324687, -0.421634, -0.515364, -0.604054, -0.685775, -0.758755, -0.821644, -0.873702, -0.914871, -0.945709, -0.967201, -0.980484, -0.986546, -0.985977, -0.978816, -0.964546, -0.942222, -0.910714, -0.869013, -0.81651, -0.753207, -0.679796, -0.597596, -0.508359, -0.414, -0.31631, -0.216724, -0.116201, -0.0152387, 0.0859763, 0.187327, 0.288495, 0.388737, 0.486763, 0.580759, 0.668566, 0.747964, 0.817016, 0.874376, 0.9195, 0.952703, 0.975039, 0.988023, 0.99327, 0.992113, 0.985293, 0.972799, 0.953884, 0.927263, 0.891446, 0.845119, 0.78751, 0.718621, 0.63931, 0.551176, 0.456299, 0.356884, 0.254912, 0.151867, 0.048623, -0.0544981, -0.157509, -0.260436, -0.362984, -0.464279, -0.562756, -0.656244, -0.742227, -0.818226, -0.882231, -0.933056, -0.97055, -0.995586, -1.00985, -1.01541, -1.0143, -1.00797, -0.997019, -0.98102, -0.95867, -0.928095, -0.887325, -0.834795, -0.76976, -0.692537, -0.604513, -0.50792, -0.405444, -0.29975, -0.193054, -0.0868362, 0.0182418, 0.122188, 0.225355, 0.328027, 0.430019, 0.530412, 0.62749, 0.718906, 0.802042, 0.874481, 0.934467, 0.981246, 1.0152, 1.03767, 1.05074, 1.05638, 1.05678, 1.0517, 1.04368, 1.02526, 1.00795, 0.961717, 0.937334, 0.836635, 0.81602, 0.627248, 0.602157, 0.322189, 0.222915, -0.0382501, -0.229598, -0.276448, -0.321561, -0.200473, -0.0584521, -0.0726617, -0.218522, -0.173591, -0.377571, -0.166063, -0.431739, -0.46001, -0.400685, -0.674123, -1.12373, 9.50005
-0.264674, 0.00168973, -0.297446, -0.301167, -0.176, -0.277498, -0.242283, -0.410544, -0.130989, -0.14413, -0.0985518, -0.0414273, -0.0245614, 0.0401056, 0.224889, 0.195875, 0.240814, 0.118044, 0.00266463, -0.10568, -0.210589, -0.249686, -0.279232, -0.264823, -0.243626, -0.20588, -0.166293, -0.123256, -0.0806814, -0.0380386, 0.00431811, 0.0468041, 0.0893825, 0.131689, 0.172846, 0.211615, 0.246615, 0.27664, 0.300954, 0.319503, 0.33298, 0.342713, 0.3504, 0.357737, 0.366025, 0.375844, 0.386868, 0.397872, 0.406936, 0.411794, 0.410273, 0.400711, 0.382271, 0.355093, 0.32023, 0.279426, 0.234751, 0.188209, 0.141402, 0.0953153, 0.0502858, 0.00613958, -0.0375396, -0.0810868, -0.124468, -0.167104, -0.207869, -0.245254, -0.277678, -0.303864, -0.32318, -0.335866, -0.343074, -0.346689, -0.348976, -0.352106, -0.357675, -0.366317, -0.37751, -0.389615, -0.400156, -0.406277, -0.405291, -0.395188, -0.375006, -0.344985, -0.306471, -0.261605, -0.212868, -0.162603, -0.112611, -0.0639247, -0.0168045, 0.0290609, 0.0741999, 0.118958, 0.163161, 0.205941, 0.245781, 0.280782, 0.309085, 0.329358, 0.341217, 0.345467, 0.344077, 0.339892, 0.336102, 0.335601, 0.340348, 0.350902, 0.366217, 0.38377, 0.399995, 0.410945, 0.413026, 0.403671, 0.381789, 0.347905, 0.303976, 0.252923, 0.198003, 0.142175, 0.0876013, 0.0353996, -0.0143043, -0.0620572, -0.108588, -0.154288, -0.198812, -0.240923, -0.278631, -0.30961, -0.331801, -0.344037, -0.346535, -0.3411, -0.330978, -0.320331, -0.313458, -0.313904, -0.323664, -0.342655, -0.368608, -0.397392, -0.423741, -0.442213, -0.448196, -0.438735, -0.413017, -0.372406, -0.320051, -0.260157, -0.197106, -0.134636, -0.0752594, -0.0200502, 0.0311828, 0.0793974, 0.125656, 0.170489, 0.213467, 0.253116, 0.287196, 0.313297, 0.329582, 0.335492, 0.332197, 0.322663, 0.311239, 0.302946, 0.302246, 0.312506, 0.333807, 0.365538, 0.399164, 0.433626, 0.445171, 0.445814, 0.383608, 0.307406, 0.136926, -0.0317523, -0.234236, -0.400953, -0.403923, -0.370822, -0.118299, 0.0584195, 0.141998, 0.109938, -0.0089808, -0.0189493, 0.132893, 0.0991193, 0.212714, -0.127169, -0.00986349, 0.159748, -0.0615357, -0.60257, 9.50005
-0.82725, -0.976493, -0.898858, -1.12284, -1.02819, -1.17799, -1.04719, -1.11253, -0.900994, -0.869911, -0.837429, -0.892381, -0.649577, -0.654101, -0.339352, -0.288101, -0.260932, -0.253462, -0.408424, -0.421048, -0.531307, -0.510934, -0.517807, -0.458629, -0.40132, -0.320705, -0.238622, -0.150449, -0.0617109, 0.0281814, 0.118096, 0.207915, 0.297032, 0.384668, 0.469652, 0.550548, 0.625777, 0.693826, 0.753449, 0.803823, 0.844626, 0.876011, 0.89849, 0.912745, 0.919421, 0.918942, 0.911392, 0.896496, 0.873704, 0.84235, 0.801863, 0.751966, 0.692824, 0.625105, 0.549936, 0.468766, 0.383169, 0.294632, 0.20438, 0.113276, 0.0218238, -0.0697345, -0.161243, -0.252434, -0.342749, -0.431231, -0.516519, -0.596953, -0.670762, -0.736304, -0.792301, -0.83801, -0.873295, -0.898579, -0.914688, -0.922613, -0.923256, -0.917211, -0.904629, -0.885201, -0.858268, -0.823017, -0.778735, -0.725044, -0.662075, -0.590535, -0.511641, -0.426963, -0.338183, -0.246856, -0.154209, -0.061051, 0.0322144, 0.125447, 0.218554, 0.311255, 0.402875, 0.492242, 0.577705, 0.657291, 0.728958, 0.790897, 0.841812, 0.881114, 0.90898, 0.92626, 0.934245, 0.934359, 0.927825, 0.9154, 0.897225, 0.87283, 0.841294, 0.801519, 0.752552, 0.693888, 0.625666, 0.54873, 0.464536, 0.374919, 0.281792, 0.186852, 0.0913461, -0.00401449, -0.0989988, -0.193655, -0.288028, -0.381855, -0.474346, -0.564079, -0.649074, -0.727024, -0.795634, -0.853006, -0.897958, -0.930222, -0.950449, -0.960031, -0.960764, -0.954429, -0.942394, -0.925317, -0.903024, -0.874597, -0.83864, -0.793673, -0.73855, -0.672809, -0.59687, -0.512039, -0.420312, -0.324034, -0.225497, -0.126574, -0.0284822, 0.06828, 0.16379, 0.258411, 0.35242, 0.445655, 0.537283, 0.625738, 0.708872, 0.784273, 0.849681, 0.903402, 0.944615, 0.973505, 0.991128, 0.999218, 0.999454, 0.993769, 0.981927, 0.966249, 0.939869, 0.91304, 0.857965, 0.820255, 0.710351, 0.671824, 0.482365, 0.453833, 0.211374, 0.169707, -0.00560135, -0.10646, -0.128517, -0.230969, -0.215193, -0.179668, -0.192022, -0.113193, -0.110764, -0.228797, -0.220647, -0.573327, -0.30901, -0.607158, -0.554075, -1.00714, 9.50005
0.048004, 0.0687113, 0.0274585, -0.305615, -0.0461806, -0.204691, -0.212255, -0.245874, -0.0701323, 0.00992903, -0.11592, -0.0273435, -0.00244366, 0.0115112, 0.245225, 0.151905, 0.205872, 0.0723584, -0.0416077, -0.132065, -0.234644, -0.262767, -0.295136, -0.282234, -0.26825, -0.237456, -0.205809, -0.170056, -0.134364, -0.0980562, -0.0617354, -0.025141, 0.0115764, 0.0480881, 0.0836971, 0.117471, 0.148405, 0.175654, 0.198762, 0.217805, 0.233438, 0.246788, 0.259242, 0.27214, 0.286466, 0.302585, 0.320101, 0.337866, 0.354146, 0.366913, 0.374197, 0.374438, 0.366753, 0.351064, 0.328074, 0.299095, 0.265767, 0.22975, 0.192442, 0.154801, 0.117297, 0.0799974, 0.0427583, 0.00546146, -0.0317709, -0.0684444, -0.103686, -0.136372, -0.165354, -0.189747, -0.209184, -0.223978, -0.235141, -0.244241, -0.253109, -0.263465, -0.27653, -0.29272, -0.311491, -0.331368, -0.35017, -0.365381, -0.374592, -0.375923, -0.368338, -0.351791, -0.327168, -0.296064, -0.26043, -0.222194, -0.182933, -0.143673, -0.104856, -0.0664714, -0.0283064, 0.00975976, 0.0475035, 0.0842229, 0.118767, 0.14973, 0.175771, 0.195979, 0.210186, 0.219146, 0.224512, 0.228595, 0.233954, 0.242876, 0.256879, 0.276326, 0.300267, 0.326526, 0.352046, 0.373409, 0.387439, 0.391745, 0.385114, 0.36765, 0.340662, 0.306319, 0.267171, 0.225642, 0.183624, 0.142249, 0.101897, 0.0624058, 0.0234219, -0.0152113, -0.0531536, -0.0894411, -0.122584, -0.150877, -0.172843, -0.187715, -0.195795, -0.19862, -0.198828, -0.19975, -0.204798, -0.216757, -0.237149, -0.265815, -0.300806, -0.338642, -0.374874, -0.404849, -0.424524, -0.431146, -0.423668, -0.402822, -0.370841, -0.330908, -0.286477, -0.240613, -0.195515, -0.152309, -0.111145, -0.0715463, -0.032899, 0.00507251, 0.0419783, 0.0766898, 0.107549, 0.132811, 0.151211, 0.162489, 0.167723, 0.169372, 0.170928, 0.176372, 0.189138, 0.211884, 0.244276, 0.286309, 0.329702, 0.376631, 0.402255, 0.42766, 0.39176, 0.363425, 0.232924, 0.123472, -0.0476181, -0.206029, -0.223521, -0.26774, -0.0440391, 0.114995, 0.257161, 0.306175, 0.261664, 0.190607, 0.265163, 0.372375, 0.337057, 0.00287696, 0.276334, 0.269906, 0.222069, -0.563106, 9.50005
-0.797185, -0.786018, -0.865009, -1.00636, -0.967181, -0.9631, -0.955634, -0.949637, -0.79528, -0.86849, -0.78689, -0.83253, -0.579823, -0.528936, -0.271069, -0.228893, -0.2333, -0.241508, -0.37768, -0.382987, -0.464744, -0.43392, -0.427584, -0.36699, -0.310509, -0.235808, -0.161255, -0.0823092, -0.00348491, 0.0759318, 0.155039, 0.233776, 0.311628, 0.38792, 0.461637, 0.531527, 0.596204, 0.654323, 0.704743, 0.746665, 0.779705, 0.803883, 0.819542, 0.82721, 0.827435, 0.820642, 0.807035, 0.786574, 0.759028, 0.724091, 0.681529, 0.631327, 0.573797, 0.509612, 0.439773, 0.365496, 0.288063, 0.208655, 0.128227, 0.0474354, -0.033351, -0.113961, -0.194278, -0.274074, -0.352861, -0.429808, -0.503734, -0.573189, -0.636615, -0.692542, -0.739782, -0.777584, -0.805699, -0.824358, -0.834161, -0.835895, -0.830339, -0.818085, -0.79943, -0.774345, -0.742551, -0.703654, -0.657334, -0.603511, -0.542473, -0.47492, -0.401913, -0.324745, -0.244761, -0.163172, -0.0809132, 0.00142705, 0.0835753, 0.165456, 0.247012, 0.328004, 0.407848, 0.485527, 0.559608, 0.628367, 0.689997, 0.742858, 0.785718, 0.817919, 0.839441, 0.850846, 0.853113, 0.847393, 0.834756, 0.815971, 0.791381, 0.760884, 0.72405, 0.680304, 0.629173, 0.570499, 0.504587, 0.432245, 0.354705, 0.273449, 0.189973, 0.105568, 0.0211462, -0.0628121, -0.146201, -0.229117, -0.311622, -0.393499, -0.474063, -0.552082, -0.62583, -0.693282, -0.752391, -0.801403, -0.839139, -0.86516, -0.879806, -0.884066, -0.879327, -0.867053, -0.848471, -0.824322, -0.794759, -0.759389, -0.717462, -0.668155, -0.610881, -0.545548, -0.472698, -0.393505, -0.309619, -0.2229, -0.135111, -0.0476448, 0.0386534, 0.12351, 0.207098, 0.28979, 0.371847, 0.453136, 0.53293, 0.609866, 0.682063, 0.747383, 0.803778, 0.849633, 0.884031, 0.906883, 0.918842, 0.921173, 0.915162, 0.902429, 0.882836, 0.85858, 0.823956, 0.788051, 0.726889, 0.679663, 0.568834, 0.517831, 0.336473, 0.296538, 0.0805382, 0.0609402, -0.061202, -0.0742709, -0.0558098, -0.107694, -0.1367, -0.240157, -0.265089, -0.269253, -0.143049, -0.104464, -0.241293, -0.431822, -0.428056, -0.462699, -0.526622, -1.03019, 9.50005
0.0866757, 0.138837, 0.0680639, -0.0633787, -0.109495, -0.0214615, -0.132493, -0.0546107, -0.0111663, 0.0469466, -0.0843833, -0.0702371, 0.0467063, -0.0205695, 0.234843, 0.113608, 0.15845, 0.0446332, -0.0649479, -0.132356, -0.228481, -0.249663, -0.28406, -0.276331, -0.270579, -0.249269, -0.227339, -0.201032, -0.174166, -0.146069, -0.117396, -0.0880061, -0.0580956, -0.0279451, 0.00191551, 0.0308107, 0.0580263, 0.0829745, 0.105344, 0.125203, 0.143022, 0.159597, 0.175893, 0.192828, 0.211047, 0.230741, 0.251539, 0.27252, 0.29233, 0.30939, 0.322157, 0.329372, 0.330262, 0.324641, 0.3129, 0.295894, 0.274747, 0.250637, 0.224596, 0.197373, 0.169394, 0.140813, 0.111629, 0.0818512, 0.0516383, 0.0213897, -0.00825072, -0.0364801, -0.0624952, -0.085684, -0.105801, -0.123079, -0.138235, -0.152369, -0.166756, -0.18258, -0.200662, -0.221237, -0.243847, -0.267355, -0.290101, -0.310165, -0.325682, -0.335142, -0.337629, -0.332929, -0.321512, -0.304384, -0.28285, -0.25825, -0.23173, -0.204093, -0.175757, -0.146839, -0.11731, -0.0871874, -0.0567027, -0.0263936, 0.0029157, 0.0302442, 0.0546678, 0.0755654, 0.0928317, 0.106996, 0.119204, 0.131056, 0.144314, 0.16055, 0.180788, 0.205241, 0.233182, 0.263006, 0.292458, 0.31899, 0.340183, 0.354134, 0.359742, 0.356828, 0.346078, 0.328828, 0.306742, 0.28147, 0.254364, 0.22631, 0.197706, 0.168591, 0.138863, 0.108528, 0.0778977, 0.047675, 0.0188918, -0.00729178, -0.0298829, -0.0483698, -0.0629676, -0.0747204, -0.0854157, -0.0973083, -0.1127, -0.133461, -0.160587, -0.193909, -0.23201, -0.272384, -0.311818, -0.346907, -0.374618, -0.392765, -0.400318, -0.397475, -0.385501, -0.366378, -0.342356, -0.315506, -0.28739, -0.258899, -0.230299, -0.201437, -0.17205, -0.14207, -0.111831, -0.0821271, -0.0540691, -0.0288032, -0.00714406, 0.010767, 0.0256735, 0.0392248, 0.0537298, 0.0718128, 0.0956488, 0.126985, 0.165205, 0.21066, 0.256287, 0.306039, 0.337234, 0.37457, 0.357041, 0.362177, 0.268253, 0.217684, 0.0891021, -0.0219126, -0.0263686, -0.111125, 0.0853666, 0.155401, 0.290998, 0.384396, 0.385961, 0.338375, 0.479784, 0.511833, 0.424189, 0.309164, 0.313819, 0.348244, 0.292301, -0.129703, 9.50005
-0.709938, -0.663306, -0.742663, -0.872573, -0.818943, -0.840041, -0.779702, -0.894493, -0.680029, -0.764676, -0.672455, -0.632122, -0.459504, -0.38983, -0.217593, -0.197906, -0.209868, -0.219876, -0.318458, -0.312471, -0.365109, -0.329744, -0.316105, -0.260895, -0.210823, -0.147211, -0.0846, -0.0189489, 0.0462462, 0.111693, 0.176709, 0.241269, 0.304956, 0.367222, 0.427233, 0.48396, 0.536249, 0.582951, 0.623051, 0.655777, 0.680663, 0.697569, 0.70663, 0.708177, 0.70263, 0.690399, 0.671809, 0.647078, 0.616326, 0.579643, 0.537167, 0.489164, 0.436087, 0.378589, 0.317492, 0.253712, 0.18816, 0.121638, 0.0547601, -0.012076, -0.0786724, -0.144955, -0.210862, -0.276218, -0.340631, -0.403423, -0.463627, -0.520049, -0.571386, -0.616369, -0.653922, -0.683275, -0.704044, -0.716225, -0.720139, -0.71632, -0.705383, -0.687902, -0.664319, -0.634915, -0.599832, -0.559146, -0.512968, -0.461542, -0.405312, -0.344943, -0.281284, -0.215279, -0.147849, -0.0797851, -0.0116547, 0.0562227, 0.123741, 0.190913, 0.257727, 0.324004, 0.389274, 0.452711, 0.513143, 0.569143, 0.619189, 0.661844, 0.695948, 0.720758, 0.736018, 0.741942, 0.739124, 0.728379, 0.710575, 0.686476, 0.656633, 0.621359, 0.580768, 0.53488, 0.483754, 0.427615, 0.366934, 0.302451, 0.23511, 0.165953, 0.0959644, 0.0259382, -0.0436209, -0.112517, -0.180803, -0.248639, -0.316118, -0.383081, -0.448975, -0.512798, -0.573135, -0.628299, -0.676537, -0.716273, -0.746326, -0.766059, -0.775435, -0.774954, -0.76551, -0.748174, -0.723981, -0.693752, -0.657995, -0.616908, -0.570474, -0.518616, -0.461378, -0.399072, -0.33236, -0.262232, -0.189905, -0.116649, -0.0435842, 0.0284807, 0.0991472, 0.168419, 0.236588, 0.304045, 0.371043, 0.437482, 0.502773, 0.565797, 0.624996, 0.678563, 0.724704, 0.761901, 0.789125, 0.80596, 0.812577, 0.809678, 0.798082, 0.77903, 0.752521, 0.720642, 0.679206, 0.636109, 0.572388, 0.52006, 0.416513, 0.360971, 0.200518, 0.1532, -0.031758, -0.0529702, -0.144153, -0.118776, -0.076717, -0.0387993, -0.0776264, -0.146049, -0.239744, -0.349877, -0.192629, -0.236849, -0.203124, -0.422494, -0.406192, -0.408372, -0.490765, -0.899812, 9.50005
