-0.641035, -0.311485, -0.25236, -0.104624, -0.142392, 0.0388877, 0.163827, 0.184778, 0.108833, -0.00194023, -0.0776457, -0.104916, -0.0870361, -0.0375419, 0.0330468, 0.116365, 0.205648, 0.295374, 0.380713, 0.456025, 0.513537, 0.544179, 0.541065, 0.50358, 0.438877, 0.3591, 0.275786, 0.19506, 0.11664, 0.0367307, -0.047812, -0.137099, -0.228556, -0.318477, -0.402598, -0.475144, -0.527979, -0.551992, -0.540959, -0.495551, -0.424274, -0.340017, -0.254145, -0.17197, -0.0923582, -0.0111339, 0.0747003, 0.164882, 0.256548, 0.345821, 0.42817, 0.497323, 0.54462, 0.56088, 0.540629, 0.485985, 0.406966, 0.317308, 0.228228, 0.144191, 0.0631701, -0.0194286, -0.106489, -0.19741, -0.289068, -0.377398, -0.457531, -0.522591, -0.563322, -0.570503, -0.539557, -0.474258, -0.386314, -0.290388, -0.197534, -0.111298, -0.0287025, 0.0552969, 0.143492, 0.234971, 0.326364, 0.413381, 0.490678, 0.550527, 0.582637, 0.576802, 0.52711, 0.433941, 0.302228, 0.133945, -0.0662239, -0.290496, -0.493867, -0.590313, -0.557231, -0.360182, -0.234989, -0.311312, -0.401902, -0.341858, 4.50012
-0.862494, -1.35599, -1.13601, -1.63156, -0.907706, -0.800643, -0.521613, -0.379996, -0.473695, -0.422389, -0.447371, -0.374423, -0.299409, -0.179095, -0.0328638, 0.13892, 0.321934, 0.50705, 0.688327, 0.858827, 1.00255, 1.09425, 1.11035, 1.04422, 0.913552, 0.752515, 0.593175, 0.449433, 0.31453, 0.172307, 0.0119008, -0.165592, -0.351483, -0.53774, -0.719452, -0.888913, -1.02834, -1.11114, -1.11438, -1.03439, -0.892627, -0.725618, -0.565047, -0.422293, -0.287883, -0.144481, 0.0181743, 0.197775, 0.385101, 0.572433, 0.754969, 0.923824, 1.05895, 1.13199, 1.12061, 1.02447, 0.869432, 0.694917, 0.532437, 0.390667, 0.257052, 0.112779, -0.051943, -0.233631, -0.422588, -0.611465, -0.79549, -0.964253, -1.09489, -1.1569, -1.1286, -1.01354, -0.842802, -0.65932, -0.494529, -0.354032, -0.221694, -0.0769001, 0.0897426, 0.273558, 0.464425, 0.655462, 0.841737, 1.01107, 1.13634, 1.18687, 1.13459, 1.00631, 0.792246, 0.638769, 0.374133, 0.330819, 0.00267669, -0.100878, -0.320131, -0.666293, -0.466999, -0.750603, -0.593653, -1.35655, 4.50012
-0.00756941, 0.0247964, -0.136055, -0.29315, -0.0194693, -0.0329195, 0.211934, 0.0898193, 0.00168482, -0.0990168, -0.175146, -0.195458, -0.196554, -0.161745, -0.105196, -0.030676, 0.0494955, 0.129494, 0.208701, 0.288206, 0.363182, 0.420813, 0.446532, 0.434366, 0.39256, 0.339095, 0.290025, 0.249676, 0.210195, 0.160089, 0.0941044, 0.0163295, -0.0649767, -0.14487, -0.223894, -0.302897, -0.375954, -0.4292, -0.448288, -0.428971, -0.381759, -0.325919, -0.276991, -0.237504, -0.19795, -0.146473, -0.0787217, 8.41276e-05, 0.0813768, 0.160812, 0.239541, 0.318061, 0.389106, 0.43759, 0.449351, 0.422064, 0.368803, 0.310347, 0.261726, 0.223486, 0.184244, 0.131678, 0.0623804, -0.0172258, -0.0982758, -0.177122, -0.255585, -0.333702, -0.402629, -0.445845, -0.4494, -0.413188, -0.353246, -0.292093, -0.244169, -0.207737, -0.16926, -0.115875, -0.04523, 0.0349368, 0.115492, 0.193637, 0.27187, 0.349702, 0.415754, 0.45271, 0.441913, 0.392203, 0.296833, 0.209923, 0.0729375, -0.0499041, -0.181656, -0.375356, -0.224932, -0.219115, 0.0768914, 0.129022, 0.118229, -0.343804, 4.50012
-0.871096, -1.08003, -1.16679, -1.14952, -0.794109, -0.564658, -0.440192, -0.377027, -0.454092, -0.400407, -0.382413, -0.289679, -0.202193, -0.0850366, 0.0469519, 0.196236, 0.3519, 0.507023, 0.656374, 0.793604, 0.904833, 0.96891, 0.966614, 0.893343, 0.765066, 0.611561, 0.460796, 0.325373, 0.200299, 0.0722659, -0.0680628, -0.220273, -0.377496, -0.533003, -0.68222, -0.818026, -0.925059, -0.981071, -0.967457, -0.882141, -0.74428, -0.58565, -0.433916, -0.299569, -0.175313, -0.0467841, 0.0949332, 0.248465, 0.406495, 0.562505, 0.711945, 0.846671, 0.949431, 0.996573, 0.970066, 0.870676, 0.721292, 0.556162, 0.402837, 0.26955, 0.146388, 0.0176649, -0.125243, -0.280044, -0.439027, -0.595921, -0.74612, -0.880148, -0.978411, -1.01552, -0.974053, -0.858129, -0.69507, -0.522123, -0.366819, -0.234831, -0.113199, 0.0153733, 0.1593, 0.315376, 0.475534, 0.633818, 0.785375, 0.919166, 1.01194, 1.03811, 0.97443, 0.844042, 0.638047, 0.479467, 0.226546, 0.161466, -0.111522, -0.155701, -0.260085, -0.374026, -0.338999, -0.447319, -0.713457, -1.07473, 4.50012
0.268748, 0.0360635, -0.0693042, -0.304557, 0.085199, -0.0269173, 0.155894, 0.0310362, -0.0650819, -0.130976, -0.206373, -0.229952, -0.251765, -0.241253, -0.210759, -0.15987, -0.0994342, -0.0339892, 0.0367124, 0.114448, 0.194756, 0.264756, 0.309357, 0.321698, 0.308915, 0.287765, 0.273004, 0.267587, 0.262271, 0.244249, 0.207123, 0.154035, 0.0924329, 0.0264828, -0.045119, -0.123853, -0.204098, -0.271813, -0.311976, -0.319308, -0.303109, -0.281384, -0.268369, -0.265219, -0.260999, -0.242472, -0.204074, -0.150023, -0.0880334, -0.0216344, 0.0511176, 0.131345, 0.212015, 0.277707, 0.31339, 0.315527, 0.295884, 0.273951, 0.263453, 0.263536, 0.261305, 0.242947, 0.203741, 0.149043, 0.0868174, 0.0198541, -0.0544914, -0.136865, -0.218533, -0.282424, -0.313462, -0.31013, -0.287067, -0.265498, -0.258567, -0.263073, -0.263831, -0.246319, -0.206737, -0.151679, -0.0893282, -0.0215745, 0.0549417, 0.140331, 0.223163, 0.285702, 0.307684, 0.299841, 0.250049, 0.230808, 0.150739, 0.138401, 0.0558904, -0.0668628, 0.111466, -0.0501141, 0.343703, 0.31317, 0.287353, -0.156164, 4.50012
-0.65725, -0.598593, -0.800185, -0.698251, -0.498873, -0.424983, -0.327998, -0.313748, -0.328448, -0.266401, -0.223653, -0.137746, -0.0629996, 0.0259049, 0.119559, 0.221743, 0.326182, 0.428719, 0.52526, 0.610465, 0.674128, 0.70192, 0.681662, 0.611538, 0.503692, 0.379501, 0.259075, 0.152121, 0.0562052, -0.0373743, -0.135477, -0.238934, -0.344088, -0.446606, -0.542703, -0.626445, -0.686659, -0.708368, -0.679896, -0.601173, -0.486512, -0.358655, -0.237556, -0.131538, -0.03659, 0.0567982, 0.155341, 0.25932, 0.36477, 0.467394, 0.563291, 0.645765, 0.702394, 0.717347, 0.679431, 0.590551, 0.467572, 0.33495, 0.212629, 0.107462, 0.0136558, -0.0793133, -0.178132, -0.282583, -0.388434, -0.491434, -0.587483, -0.668891, -0.721673, -0.728919, -0.679965, -0.57905, -0.446085, -0.307623, -0.183685, -0.0794705, 0.0128994, 0.10518, 0.204123, 0.309044, 0.415464, 0.519198, 0.615784, 0.696354, 0.744457, 0.743123, 0.677833, 0.565504, 0.401492, 0.269179, 0.0751378, 0.00778784, -0.187361, -0.228507, -0.263781, -0.313149, -0.230077, -0.24551, -0.518097, -0.643569, 4.50012
0.191147, 0.00977937, 0.00582093, -0.141461, 0.0832503, -0.00175479, 0.0710247, 0.00485895, -0.052556, -0.080473, -0.123815, -0.142583, -0.168028, -0.178847, -0.178288, -0.16164, -0.131834, -0.0903556, -0.0384763, 0.0214664, 0.0828807, 0.135064, 0.167772, 0.17753, 0.1706, 0.159654, 0.156067, 0.163269, 0.17576, 0.183877, 0.180064, 0.161896, 0.13056, 0.0876399, 0.0341464, -0.0271396, -0.0888353, -0.139622, -0.169473, -0.176067, -0.167147, -0.156274, -0.154581, -0.164356, -0.178861, -0.187825, -0.183834, -0.164901, -0.13242, -0.0878847, -0.0323212, 0.030934, 0.0934899, 0.143234, 0.170306, 0.173664, 0.162772, 0.152289, 0.153159, 0.166415, 0.183883, 0.194507, 0.190919, 0.171524, 0.13789, 0.0913924, 0.0331215, -0.0328649, -0.0969183, -0.145933, -0.170203, -0.17018, -0.157364, -0.147741, -0.152072, -0.169935, -0.191456, -0.204605, -0.20198, -0.182358, -0.14745, -0.0984804, -0.0367035, 0.0329536, 0.0989306, 0.147713, 0.166806, 0.164679, 0.137053, 0.134353, 0.098203, 0.127412, 0.0945508, 0.0800263, 0.180491, 0.0762369, 0.326571, 0.220769, 0.247687, -0.00566795, 4.50012
-0.290022, -0.263684, -0.301258, -0.281417, -0.195447, -0.195157, -0.143674, -0.134327, -0.110312, -0.0667075, -0.0267732, 0.0205471, 0.0589201, 0.0961728, 0.13128, 0.167293, 0.203603, 0.239194, 0.271885, 0.298147, 0.312522, 0.308657, 0.282105, 0.233409, 0.169165, 0.0998072, 0.0351949, -0.01929, -0.0638202, -0.102133, -0.138313, -0.17461, -0.211173, -0.246805, -0.27926, -0.304668, -0.317179, -0.310261, -0.279767, -0.22703, -0.159583, -0.0884713, -0.0235548, 0.0303171, 0.074007, 0.111724, 0.147672, 0.183994, 0.220701, 0.256465, 0.288805, 0.313411, 0.323906, 0.313484, 0.278303, 0.220598, 0.149028, 0.075435, 0.00977377, -0.0436492, -0.0864765, -0.123499, -0.15913, -0.195462, -0.232388, -0.268437, -0.300821, -0.324659, -0.332895, -0.318357, -0.27754, -0.21376, -0.137043, -0.0602258, 0.00656179, 0.0596145, 0.101486, 0.137681, 0.172911, 0.209263, 0.246526, 0.283059, 0.315654, 0.338731, 0.344214, 0.324894, 0.276185, 0.206048, 0.116706, 0.0406533, -0.0503528, -0.0900727, -0.166729, -0.185337, -0.199316, -0.224439, -0.183453, -0.197813, -0.263243, -0.292096, 4.50012
0.118852, 0.0592561, 0.13026, 0.097939, 0.120737, 0.0858385, 0.0888397, 0.0668756, 0.0753764, 0.0680146, 0.0662975, 0.051302, 0.0309926, 0.00456309, -0.0220331, -0.0449546, -0.0607731, -0.0682364, -0.0681102, -0.0630459, -0.0568018, -0.0530268, -0.053841, -0.0588147, -0.0649362, -0.0677476, -0.0632045, -0.0493891, -0.0272915, -0.000398546, 0.0265644, 0.0490973, 0.0640762, 0.0703941, 0.0691178, 0.0631781, 0.0565412, 0.0528945, 0.0541855, 0.0596434, 0.065878, 0.0681786, 0.0624869, 0.0471174, 0.0234417, -0.00466417, -0.0321969, -0.0545497, -0.0686688, -0.0736711, -0.0709566, -0.0638257, -0.0565405, -0.0528902, -0.0546598, -0.0606879, -0.0671149, -0.0688839, -0.0618665, -0.0446132, -0.0189393, 0.0107932, 0.0392039, 0.0615065, 0.0746907, 0.0781232, 0.073612, 0.0649311, 0.0567393, 0.0529875, 0.0552894, 0.062015, 0.0687195, 0.0698948, 0.0612938, 0.04173, 0.0135534, -0.0182674, -0.0478638, -0.070199, -0.0822922, -0.0838083, -0.0770624, -0.0664306, -0.0570649, -0.0531497, -0.0559648, -0.0634838, -0.0697422, -0.0699454, -0.0563091, -0.0346042, 0.00322797, 0.0258636, 0.0657996, 0.0428323, 0.0848201, 0.0276492, 0.0965164, 0.0657966, 4.50012
0.00953502, 0.0315313, 0.126286, 0.159591, 0.0985808, 0.0940431, 0.0831253, 0.0875524, 0.143173, 0.154528, 0.186882, 0.186954, 0.184519, 0.16554, 0.139027, 0.105776, 0.0704489, 0.0349495, -0.000310439, -0.0360619, -0.0723332, -0.10754, -0.13898, -0.164299, -0.182555, -0.193998, -0.198861, -0.196403, -0.185228, -0.164657, -0.135946, -0.10215, -0.0666095, -0.0312552, 0.00388112, 0.0395811, 0.0757578, 0.110638, 0.141467, 0.166036, 0.183635, 0.194628, 0.199141, 0.196207, 0.18429, 0.162816, 0.133327, 0.0991305, 0.0635977, 0.0284548, -0.00652023, -0.042201, -0.0783744, -0.113067, -0.143458, -0.167485, -0.184672, -0.195485, -0.199906, -0.196696, -0.184156, -0.161828, -0.131583, -0.0970274, -0.0615678, -0.0266963, 0.00810749, 0.0438335, 0.0801352, 0.114815, 0.144973, 0.168699, 0.18576, 0.196704, 0.201325, 0.198049, 0.184993, 0.16184, 0.130855, 0.0959874, 0.0606808, 0.0261402, -0.008492, -0.0443853, -0.080843, -0.115847, -0.144688, -0.169121, -0.178572, -0.193081, -0.170147, -0.174692, -0.116977, -0.105326, -0.0993089, -0.0942267, -0.152822, -0.154306, -0.0802988, 0.0252001, 4.50012
